CookerStat, GenerateAssetRegistry=49.331482, Initialize=225.427689, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_10, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/AI/AI_Enemy.uasset, AutoPackageBackupDelegate=5.705021, FlushAsyncLoading=0.006415, FlushStreamingFunc=0.071414, BlockTillAllRequestsFinished=0.008553, ResetLoadersForSaveUnMarkAllObjects=0.239048, TagPackageExports=3.422756, BeginCacheForCookedPlatformData=0.007272, SerializeImports=4.876699, GatherLocalizableTextData=6.423872, MarkNames=0.081249, SerializeSummary=0.024803, SerializeNames=0.640590, SerializeGatherableTextData=0.033356, BuildExportMap=0.348944, SortExportsNonSeekfree=0.429343, SortExportsSeekfreeConstructor=0.031218, SortExportsSeekfreeInner=35.139702, SortExportsSeekfree=0.016250, BuildDependencyMap=0.093222, SerializeImportMap=0.046182, SerializeExportMap=0.051316, SerializeDependencyMap=0.010263, SerializeStringAssetReferenceMap=0.005558, SaveThumbNailsAssetRegistryDataWorldLevelInfo=22.997126, SerializeExports=8.352057, SerializeBulkData=0.017535, MoveFile=3.495026, UnaccountedTime=3.393251, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_11, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Maps/TopDownExampleMap.umap, AutoPackageBackupDelegate=9.081594, FlushAsyncLoading=0.010692, FlushStreamingFunc=0.122730, BlockTillAllRequestsFinished=0.010692, ResetLoadersForSaveUnMarkAllObjects=180.222000, TagPackageExports=12.364514, BeginCacheForCookedPlatformData=0.012830, SerializeImports=21.470484, GatherLocalizableTextData=203.524445, MarkNames=2.130885, SerializeSummary=0.108190, SerializeNames=2.557661, SerializeGatherableTextData=0.159934, BuildExportMap=1.463778, SortExportsNonSeekfree=6.579954, SortExportsSeekfreeConstructor=0.265133, SortExportsSeekfreeInner=108.139267, SortExportsSeekfree=0.023950, BuildDependencyMap=0.768449, SerializeImportMap=0.175327, SerializeExportMap=0.188585, SerializeDependencyMap=0.105623, SerializeStringAssetReferenceMap=0.012830, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.872227, SerializeExports=47.969479, SerializeBulkData=399.139435, MoveFile=7.669985, UnaccountedTime=9.314652, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_12, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/AI/AI_Enemy.uasset, AutoPackageBackupDelegate=5.574595, FlushAsyncLoading=0.007268, FlushStreamingFunc=0.063717, BlockTillAllRequestsFinished=0.007696, ResetLoadersForSaveUnMarkAllObjects=0.200134, TagPackageExports=1.300428, BeginCacheForCookedPlatformData=0.004273, SerializeImports=2.743680, GatherLocalizableTextData=5.351372, MarkNames=0.051316, SerializeSummary=0.020526, SerializeNames=0.287794, SerializeGatherableTextData=0.192437, BuildExportMap=0.229210, SortExportsNonSeekfree=0.135131, SortExportsSeekfreeConstructor=0.015393, SortExportsSeekfreeInner=20.251740, SortExportsSeekfree=0.010263, BuildDependencyMap=0.053879, SerializeImportMap=0.032924, SerializeExportMap=0.031646, SerializeDependencyMap=0.008550, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=15.877501, SerializeExports=3.882460, SerializeBulkData=0.011548, MoveFile=2.077859, UnaccountedTime=2.274565, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_13, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Maps/TopDownExampleMap.umap, AutoPackageBackupDelegate=8.618470, FlushAsyncLoading=0.009406, FlushStreamingFunc=0.113752, BlockTillAllRequestsFinished=0.011116, ResetLoadersForSaveUnMarkAllObjects=159.615326, TagPackageExports=13.202671, BeginCacheForCookedPlatformData=0.012830, SerializeImports=14.718622, GatherLocalizableTextData=182.505112, MarkNames=0.495624, SerializeSummary=0.051316, SerializeNames=1.986347, SerializeGatherableTextData=0.085525, BuildExportMap=1.232002, SortExportsNonSeekfree=6.365713, SortExportsSeekfreeConstructor=0.251874, SortExportsSeekfreeInner=92.662880, SortExportsSeekfree=0.016250, BuildDependencyMap=2.699636, SerializeImportMap=0.118453, SerializeExportMap=0.172336, SerializeDependencyMap=0.053450, SerializeStringAssetReferenceMap=0.009838, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.590845, SerializeExports=40.128445, SerializeBulkData=325.766541, MoveFile=4.444793, UnaccountedTime=3.212363, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_14, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Inventory/Interactable.uasset, AutoPackageBackupDelegate=37.826935, FlushAsyncLoading=0.013258, FlushStreamingFunc=0.056874, BlockTillAllRequestsFinished=0.005987, ResetLoadersForSaveUnMarkAllObjects=0.197563, TagPackageExports=10.827608, BeginCacheForCookedPlatformData=0.008125, SerializeImports=13.973691, GatherLocalizableTextData=8.083504, MarkNames=0.080395, SerializeSummary=0.020526, SerializeNames=0.228785, SerializeGatherableTextData=0.262138, BuildExportMap=0.233911, SortExportsNonSeekfree=1.264505, SortExportsSeekfreeConstructor=0.020526, SortExportsSeekfreeInner=12.279846, SortExportsSeekfree=0.008982, BuildDependencyMap=0.094078, SerializeImportMap=0.034638, SerializeExportMap=0.073981, SerializeDependencyMap=0.082105, SerializeStringAssetReferenceMap=0.005558, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.320951, SerializeExports=18.729799, SerializeBulkData=0.015825, MoveFile=2.089404, UnaccountedTime=2.307922, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_15, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Maps/TopDownExampleMap.umap, AutoPackageBackupDelegate=8.719821, FlushAsyncLoading=0.024375, FlushStreamingFunc=0.108618, BlockTillAllRequestsFinished=0.010692, ResetLoadersForSaveUnMarkAllObjects=165.371658, TagPackageExports=13.270237, BeginCacheForCookedPlatformData=0.010692, SerializeImports=19.299831, GatherLocalizableTextData=175.521896, MarkNames=0.337400, SerializeSummary=0.056449, SerializeNames=1.529634, SerializeGatherableTextData=0.077400, BuildExportMap=1.278188, SortExportsNonSeekfree=7.558804, SortExportsSeekfreeConstructor=2.180058, SortExportsSeekfreeInner=105.808685, SortExportsSeekfree=0.020098, BuildDependencyMap=0.727400, SerializeImportMap=0.124011, SerializeExportMap=0.171054, SerializeDependencyMap=0.063289, SerializeStringAssetReferenceMap=0.010263, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.871570, SerializeExports=47.275005, SerializeBulkData=363.963806, MoveFile=3.778547, UnaccountedTime=4.062917, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_16, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Maps/TopDownExampleMap.umap, AutoPackageBackupDelegate=80.942802, FlushAsyncLoading=0.026941, FlushStreamingFunc=0.123587, BlockTillAllRequestsFinished=0.020951, ResetLoadersForSaveUnMarkAllObjects=196.135422, TagPackageExports=11.185966, BeginCacheForCookedPlatformData=0.011120, SerializeImports=16.080200, GatherLocalizableTextData=189.570862, MarkNames=1.876444, SerializeSummary=0.074834, SerializeNames=2.296805, SerializeGatherableTextData=0.102203, BuildExportMap=1.782794, SortExportsNonSeekfree=7.366795, SortExportsSeekfreeConstructor=0.191577, SortExportsSeekfreeInner=109.764267, SortExportsSeekfree=0.015821, BuildDependencyMap=0.445589, SerializeImportMap=0.168059, SerializeExportMap=0.243749, SerializeDependencyMap=0.078257, SerializeStringAssetReferenceMap=0.011116, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.398212, SerializeExports=40.374760, SerializeBulkData=404.305206, MoveFile=5.212389, UnaccountedTime=3.391970, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_17, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/AI/AI_Enemy.uasset, AutoPackageBackupDelegate=7.063605, FlushAsyncLoading=0.011120, FlushStreamingFunc=0.074409, BlockTillAllRequestsFinished=0.010688, ResetLoadersForSaveUnMarkAllObjects=0.261713, TagPackageExports=1.176841, BeginCacheForCookedPlatformData=0.003848, SerializeImports=2.554666, GatherLocalizableTextData=2.941243, MarkNames=0.040624, SerializeSummary=0.019245, SerializeNames=0.238191, SerializeGatherableTextData=0.161644, BuildExportMap=0.176612, SortExportsNonSeekfree=0.084668, SortExportsSeekfreeConstructor=0.015397, SortExportsSeekfreeInner=18.956869, SortExportsSeekfree=0.008553, BuildDependencyMap=0.037204, SerializeImportMap=0.026513, SerializeExportMap=0.024803, SerializeDependencyMap=0.133421, SerializeStringAssetReferenceMap=0.008553, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.842637, SerializeExports=2.917722, SerializeBulkData=0.010263, MoveFile=2.585884, UnaccountedTime=2.291247, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_18, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/TopDownBP/Maps/TopDownExampleMap.umap, AutoPackageBackupDelegate=12.010436, FlushAsyncLoading=0.014111, FlushStreamingFunc=0.219803, BlockTillAllRequestsFinished=0.014540, ResetLoadersForSaveUnMarkAllObjects=187.089737, TagPackageExports=12.329876, BeginCacheForCookedPlatformData=0.012401, SerializeImports=17.767630, GatherLocalizableTextData=182.210480, MarkNames=2.069306, SerializeSummary=0.075690, SerializeNames=2.532001, SerializeGatherableTextData=0.108618, BuildExportMap=1.500983, SortExportsNonSeekfree=6.719790, SortExportsSeekfreeConstructor=0.241183, SortExportsSeekfreeInner=103.863815, SortExportsSeekfree=0.015821, BuildDependencyMap=0.539672, SerializeImportMap=0.126582, SerializeExportMap=0.177465, SerializeDependencyMap=0.055164, SerializeStringAssetReferenceMap=0.007696, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.932525, SerializeExports=48.221352, SerializeBulkData=388.923340, MoveFile=128.978577, UnaccountedTime=2.162956, RunGuid=RunID26A582A344E530E07A84058311770833
SavePackageTransactionIdB73533044852A6CE5816528F78E680C2_19, Filename=../../../../sergey/UnrealProjects/TowerOfDefence_Repository/TopDownMiniGame/Content/AI/AI_Enemy.uasset, AutoPackageBackupDelegate=4.606012, FlushAsyncLoading=0.005133, FlushStreamingFunc=0.042334, BlockTillAllRequestsFinished=0.005987, ResetLoadersForSaveUnMarkAllObjects=0.185166, TagPackageExports=1.030590, BeginCacheForCookedPlatformData=0.004705, SerializeImports=2.758645, GatherLocalizableTextData=3.528811, MarkNames=0.051316, SerializeSummary=0.022665, SerializeNames=0.282235, SerializeGatherableTextData=0.197139, BuildExportMap=0.199273, SortExportsNonSeekfree=0.098355, SortExportsSeekfreeConstructor=0.017963, SortExportsSeekfreeInner=23.662090, SortExportsSeekfree=0.011120, BuildDependencyMap=0.047892, SerializeImportMap=0.030361, SerializeExportMap=0.024375, SerializeDependencyMap=0.005558, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=17.609409, SerializeExports=4.799299, SerializeBulkData=0.015821, MoveFile=2.121907, UnaccountedTime=2.411410, RunGuid=RunID26A582A344E530E07A84058311770833
